@relation AirQualityUCI-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Date {1,2,3,4,5,6,7,8,9,10,11,12}
@attribute Time {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23}
@attribute CO(GT) numeric
@attribute PT08S1(CO) numeric
@attribute C6H6(GT) numeric
@attribute PT08S2(NMHC) numeric
@attribute NOx(GT) numeric
@attribute PT08S3(NOx) numeric
@attribute NO2(GT) numeric
@attribute PT08S4(NO2) numeric
@attribute PT08S5(O3) numeric
@attribute T numeric
@attribute RH numeric
@attribute AH numeric

@data
12,10,0.466102,0.627423,0.481132,0.647187,0.62153,0.049979,0.56213,0.580935,0.814944,0.24086,0.691824,0.7544
12,11,0.364407,0.546303,0.380503,0.561988,0.547732,0.068615,0.56213,0.47527,0.797133,0.292473,0.584906,0.763
12,12,0.364407,0.524049,0.339623,0.523758,0.530806,0.074968,0.60355,0.447392,0.775413,0.31828,0.56478,0.8003
12,13,0.389831,0.590811,0.404088,0.582742,0.457007,0.067344,0.532544,0.519335,0.779322,0.341935,0.550943,0.8451
12,14,0.347458,0.552046,0.341195,0.525942,0.412999,0.121559,0.56213,0.458183,0.748914,0.365591,0.515723,0.8552
12,15,0.271186,0.528356,0.322327,0.508465,0.353419,0.196103,0.550296,0.443795,0.682884,0.4,0.479245,0.8883
12,16,0.423729,0.66547,0.426101,0.600765,0.523358,0.05845,0.544379,0.551709,0.756299,0.402151,0.493082,0.9175
12,17,0.618644,?,?,?,0.783345,?,0.754438,?,?,?,?,?
12,18,0.779661,?,?,?,0.885579,?,0.727811,?,?,?,?,?
12,19,0.618644,?,?,?,0.700745,?,0.609467,?,?,?,?,?
12,20,0.440678,?,?,?,0.534191,?,0.488166,?,?,?,?,?
12,21,0.338983,?,?,?,0.452268,?,0.431953,?,?,?,?,?
12,22,0.20339,?,?,?,0.229519,?,0.325444,?,?,?,?,?
12,23,0.169492,?,?,?,0.245768,?,0.313609,?,?,?,?,?
12,0,0.237288,?,?,?,0.34394,?,0.33432,?,?,?,?,?
12,1,0.186441,?,?,?,0.236967,?,0.278107,?,?,?,?,?
12,2,0.135593,?,?,?,0.201083,?,0.251479,?,?,?,?,?
12,3,0.067797,?,?,?,?,?,?,?,?,?,?,?
12,4,0.050847,?,?,?,0.068382,?,0.174556,?,?,?,?,?
12,5,0.059322,?,?,?,0.088693,?,0.174556,?,?,?,?,?
12,6,0.076271,?,?,?,0.163846,?,0.236686,?,?,?,?,?
12,7,0.09322,?,?,?,0.148951,?,0.239645,?,?,?,?,?
12,8,0.288136,?,?,?,0.398781,?,0.337278,?,?,?,?,?
12,9,0.372881,?,?,?,0.554502,?,0.428994,?,?,?,?,?
12,10,0.40678,?,?,?,0.542316,?,0.488166,?,?,?,?,?
12,11,0.288136,?,?,?,0.546378,?,0.514793,?,?,?,?,?
12,12,0.279661,?,?,?,0.564658,?,0.517751,?,?,?,?,?
12,13,0.330508,?,?,?,0.553825,?,0.494083,?,?,?,?,?
12,14,0.355932,?,?,?,0.581584,?,0.529586,?,?,?,?,?
12,15,0.330508,?,?,?,0.56872,?,0.535503,?,?,?,?,?
12,16,0.389831,?,?,?,0.630332,?,0.514793,?,?,?,?,?
12,17,0.550847,?,?,?,0.836154,?,0.671598,?,?,?,?,?
12,18,0.610169,?,?,?,0.76845,?,0.627219,?,?,?,?,?
12,19,0.29661,?,?,?,0.326337,?,0.399408,?,?,?,?,?
12,20,0.194915,?,?,?,0.218687,?,0.33432,?,?,?,?,?
12,21,0.169492,?,?,?,0.196344,?,0.310651,?,?,?,?,?
12,22,0.169492,?,?,?,0.203791,?,0.304734,?,?,?,?,?
12,23,0.135593,?,?,?,0.162492,?,0.278107,?,?,?,?,?
12,0,0.177966,?,?,?,0.211239,?,0.289941,?,?,?,?,?
12,1,0.161017,?,?,?,0.194313,?,0.289941,?,?,?,?,?
12,2,0.127119,?,?,?,0.150305,?,0.266272,?,?,?,?,?
12,3,0.135593,?,?,?,?,?,?,?,?,?,?,?
12,4,?,?,?,?,0.127962,?,0.233728,?,?,?,?,?
12,5,0.076271,?,?,?,0.099526,?,0.213018,?,?,?,?,?
12,6,0.076271,?,?,?,0.14218,?,0.233728,?,?,?,?,?
12,7,0.127119,?,?,?,0.268111,?,0.286982,?,?,?,?,?
12,8,0.288136,?,?,?,0.515234,?,0.357988,?,?,?,?,?
12,9,0.440678,?,?,?,0.611374,?,0.426036,?,?,?,?,?
12,10,0.381356,?,?,?,0.57346,?,0.470414,?,?,?,?,?
12,11,0.372881,?,?,?,0.68585,?,0.615385,?,?,?,?,?
12,12,0.347458,?,?,?,0.570752,?,0.556213,?,?,?,?,?
12,13,0.338983,?,?,?,0.499661,?,0.497041,?,?,?,?,?
12,14,0.457627,?,?,?,0.687881,?,0.621302,?,?,?,?,?
12,15,0.398305,?,?,?,0.714963,?,0.636095,?,?,?,?,?
12,16,0.457627,?,?,?,0.798917,?,0.692308,?,?,?,?,?
12,17,0.432203,?,?,?,0.735951,?,0.636095,?,?,?,?,?
12,18,0.627119,?,?,?,0.801625,?,0.677515,?,?,?,?,?
12,19,0.720339,?,?,?,0.8348,?,0.66568,?,?,?,?,?
12,20,0.762712,?,?,?,0.846987,?,0.642012,?,?,?,?,?
12,21,0.720339,?,?,?,0.836154,?,0.594675,?,?,?,?,?
12,22,0.449153,?,?,?,0.716317,?,0.544379,?,?,?,?,?
12,23,0.355932,?,?,?,0.589709,?,0.505917,?,?,?,?,?
12,0,0.347458,?,?,?,0.545024,?,0.473373,?,?,?,?,?
12,1,0.355932,?,?,?,0.53893,?,0.470414,?,?,?,?,?
12,2,0.347458,?,?,?,0.466486,?,0.420118,?,?,?,?,?
12,3,0.228814,?,?,?,?,?,?,?,?,?,?,?
12,4,0.177966,?,?,?,0.291808,?,0.346154,?,?,?,?,?
12,5,0.144068,?,?,?,0.249831,?,0.325444,?,?,?,?,?
12,6,0.161017,?,?,?,0.316181,?,0.322485,?,?,?,?,?
12,7,0.20339,?,?,?,0.444144,?,0.35503,?,?,?,?,?
12,8,0.338983,?,?,?,0.576845,?,0.399408,?,?,?,?,?
12,9,0.525424,?,?,?,0.679079,?,0.440828,?,?,?,?,?
12,10,0.415254,?,?,?,0.63304,?,0.47929,?,?,?,?,?
12,11,0.423729,?,?,?,0.650643,?,0.579882,?,?,?,?,?
12,12,0.29661,?,?,?,0.428571,?,0.62426,?,?,?,?,?
12,13,0.288136,?,?,?,0.351388,?,0.47929,?,?,?,?,?
12,14,0.305085,?,?,?,0.413676,?,0.517751,?,?,?,?,?
12,15,0.254237,?,?,?,0.348003,?,0.491124,?,?,?,?,?
12,16,0.262712,?,?,?,0.300609,?,0.43787,?,?,?,?,?
12,17,0.313559,?,?,?,0.336493,?,0.443787,?,?,?,?,?
12,18,0.262712,?,?,?,0.274204,?,0.402367,?,?,?,?,?
12,19,0.262712,?,?,?,0.281652,?,0.37574,?,?,?,?,?
12,20,0.271186,0.486719,0.256289,0.441289,0.271496,0.102499,0.378698,0.445594,0.507385,0.326882,0.739623,1.0376
12,21,0.254237,0.480258,0.209119,0.391043,0.27759,0.121982,0.399408,0.404676,0.454822,0.324731,0.8,1.0984
12,22,0.194915,0.375449,0.127358,0.285636,0.216655,0.163066,0.363905,0.344424,0.358384,0.311828,0.846541,1.1106
12,23,0.110169,0.2972,0.08805,0.227744,0.134056,0.210504,0.307692,0.306205,0.278454,0.311828,0.818868,1.0843
12,0,0.169492,0.331658,0.108491,0.257783,0.163846,0.19695,0.352071,0.300809,0.280191,0.31828,0.791195,1.0658
12,1,0.110169,0.271357,0.086478,0.224468,0.133378,0.222787,0.292899,0.292716,0.246308,0.322581,0.771069,1.0594
12,2,0.110169,0.315147,0.078616,0.210814,0.127285,0.211775,0.289941,0.290018,0.276281,0.307527,0.812579,1.0574
12,3,0.101695,0.295047,0.066038,0.187875,?,0.216857,?,0.288669,0.277585,0.303226,0.821384,1.0537
12,4,0.076271,0.277818,0.064465,0.183506,0.102234,0.227022,0.248521,0.286871,0.271069,0.294624,0.844025,1.0547
12,5,0.101695,0.300072,0.09434,0.236483,0.144211,0.192715,0.260355,0.31205,0.283232,0.273118,0.890566,1.0367
12,6,0.076271,0.244795,0.080189,0.213545,0.138118,0.220246,0.257396,0.286871,0.269331,0.264516,0.856604,0.9709
12,7,0.084746,0.24336,0.083333,0.219552,0.150982,0.220246,0.278107,0.279676,0.274544,0.255914,0.842767,0.9332
12,8,0.169492,0.351041,0.171384,0.345167,0.280298,0.160949,0.363905,0.330935,0.365769,0.243011,0.735849,0.8018
12,9,0.262712,0.437186,0.251572,0.437466,0.413676,0.110123,0.41716,0.403327,0.458297,0.24086,0.779874,0.8325
12,10,0.271186,0.417085,0.245283,0.42982,0.382532,0.116053,0.446746,0.370504,0.482624,0.311828,0.563522,0.784
12,11,0.186441,0.221823,0.136792,0.29929,0.275559,0.202033,0.408284,0.222572,0.344917,0.387097,0.242767,0.5164
12,12,0.076271,0.096195,0.059748,0.175314,0.122546,0.313427,0.266272,0.130845,0.162033,0.397849,0.134591,0.3728
12,13,0.059322,0.080402,0.058176,0.172583,0.093433,0.381618,0.224852,0.111511,0.121633,0.382796,0.113208,0.3255
12,14,0.059322,0.053841,0.050314,0.157291,0.088693,0.539602,0.195266,0.083633,0.09861,0.348387,0.115723,0.2991
12,15,0.042373,0.03733,0.036164,0.125614,0.076506,0.596781,0.183432,0.058903,0.072111,0.363441,0.089308,0.2749
12,16,0.067797,0.077531,0.055031,0.167668,0.104942,0.563744,0.230769,0.089478,0.106864,0.36129,0.099371,0.2875
12,17,0.059322,0.07107,0.053459,0.164391,0.099526,0.414655,0.233728,0.095773,0.114248,0.324731,0.120755,0.2837
12,18,0.09322,0.098349,0.070755,0.19716,0.146919,0.32105,0.295858,0.11286,0.168115,0.307527,0.130818,0.2797
12,19,0.169492,0.203877,0.154088,0.321682,0.285714,0.231258,0.384615,0.190198,0.317984,0.296774,0.152201,0.2957
12,20,0.322034,0.333812,0.29717,0.482796,0.444821,0.147819,0.473373,0.314299,0.471764,0.27957,0.196226,0.3264
12,21,0.364407,0.348887,0.268868,0.454397,0.49086,0.149089,0.523669,0.290018,0.518679,0.258065,0.257862,0.3666
12,22,0.161017,0.171572,0.130503,0.291644,0.268111,0.2482,0.431953,0.157374,0.348393,0.260215,0.183648,0.2955
12,23,0.186441,0.248385,0.177673,0.353359,0.278944,0.204574,0.426036,0.204137,0.4053,0.243011,0.228931,0.3239
12,0,0.29661,0.407753,0.243711,0.428181,0.404875,0.144854,0.47929,0.283273,0.523458,0.210753,0.374843,0.4154
12,1,0.322034,0.36827,0.20283,0.382305,0.402167,0.162643,0.473373,0.253147,0.49609,0.204301,0.394969,0.4273
12,2,0.127119,0.201723,0.095912,0.238121,0.150982,0.252859,0.343195,0.167266,0.341008,0.178495,0.433962,0.4242
12,3,0.076271,0.166547,0.064465,0.185145,?,0.293096,?,0.147032,0.283232,0.176344,0.446541,0.4293
12,4,?,0.133525,0.040881,0.135991,0.079892,0.332486,0.224852,0.127248,0.234144,0.150538,0.469182,0.4125
12,5,0.076271,0.13855,0.045597,0.145276,0.083954,0.305803,0.227811,0.142986,0.251086,0.111828,0.557233,0.418
12,6,0.059322,0.144293,0.036164,0.125068,0.054841,0.358746,0.177515,0.135342,0.209383,0.144086,0.51195,0.4325
12,7,0.050847,0.129935,0.04717,0.151283,0.104265,0.320203,0.245562,0.148381,0.243267,0.088172,0.640252,0.4361
12,8,0.076271,0.143575,0.058176,0.172037,0.161137,0.301567,0.319527,0.159173,0.258036,0.094624,0.630189,0.4401
12,9,0.076271,0.15865,0.048742,0.154014,0.124577,0.315544,0.286982,0.141187,0.25152,0.109677,0.584906,0.4344
12,10,0.118644,0.231874,0.095912,0.238121,0.150305,0.254553,0.292899,0.183453,0.306255,0.148387,0.498113,0.429
12,11,0.20339,0.308686,0.149371,0.316767,0.259986,0.185938,0.37574,0.238309,0.403997,0.165591,0.510692,0.4613
12,12,0.211864,0.295047,0.149371,0.316221,0.267434,0.193139,0.384615,0.227968,0.404865,0.169892,0.483019,0.4488
12,13,0.262712,0.351041,0.194969,0.373566,0.321598,0.160949,0.431953,0.266187,0.467854,0.2,0.445283,0.4613
12,14,0.245763,0.417085,0.194969,0.374113,0.27285,0.142313,0.390533,0.320594,0.44179,0.152688,0.803774,0.6535
12,15,0.279661,0.422111,0.218553,0.40142,0.305349,0.122829,0.431953,0.361061,0.434839,0.144086,0.908176,0.7055
12,16,0.271186,0.409189,0.180818,0.356636,0.309411,0.143583,0.426036,0.318795,0.412685,0.141935,0.919497,0.7105
12,17,0.29661,0.467337,0.20283,0.381759,0.304672,0.135536,0.431953,0.330935,0.441355,0.141935,0.925786,0.7157
12,18,0.457627,0.488155,0.27044,0.456581,0.390657,0.110123,0.511834,0.405576,0.497394,0.141935,0.933333,0.7177
12,19,0.372881,0.463747,0.227987,0.411251,0.365606,0.130877,0.497041,0.366007,0.459166,0.152688,0.92956,0.7411
12,20,0.389831,0.50682,0.253145,0.439104,0.405552,0.117323,0.505917,0.392536,0.465682,0.15914,0.942138,0.7657
12,21,0.355932,0.43575,0.215409,0.397597,0.351388,0.130453,0.440828,0.363759,0.424414,0.165591,0.94717,0.7822
12,22,0.262712,0.389088,0.165094,0.336428,0.276913,0.151631,0.37574,0.330486,0.388358,0.174194,0.942138,0.8018
12,23,0.237288,0.384781,0.141509,0.30639,0.257278,0.173232,0.366864,0.303507,0.378367,0.182796,0.932075,0.8183
12,0,0.254237,0.386217,0.150943,0.318405,0.283683,0.164761,0.369822,0.314299,0.383579,0.187097,0.925786,0.8216
12,1,0.228814,0.323762,0.108491,0.259967,0.243737,0.199068,0.343195,0.296763,0.341008,0.217204,0.87044,0.8561
12,2,0.09322,0.208902,0.042453,0.139814,0.069059,0.295637,0.239645,0.228417,0.241529,0.249462,0.776101,0.8539
12,3,0.067797,0.169419,0.029874,0.10923,?,0.336298,?,0.210432,0.212424,0.245161,0.763522,0.8298
12,4,0.059322,0.137832,0.02044,0.083561,0.045362,0.384159,0.171598,0.188399,0.164639,0.24086,0.713208,0.7757
12,5,0.042373,0.098349,0.011006,0.05243,0.026405,0.441762,0.10355,0.159173,0.111208,0.230108,0.675472,0.7154
12,6,0.042373,0.09476,0.009434,0.04533,0.02979,0.453621,0.109467,0.148381,0.101216,0.225806,0.623899,0.6603
12,7,0.076271,0.169419,0.039308,0.132168,0.078538,0.316391,0.201183,0.20054,0.177672,0.23871,0.587421,0.6521
12,8,0.262712,0.231874,0.081761,0.214637,0.198375,0.233376,0.313609,0.228417,0.276716,0.221505,0.610063,0.6376
12,9,0.29661,0.262024,0.110063,0.26106,0.209208,0.196103,0.346154,0.261691,0.317116,0.223656,0.644025,0.6713
12,10,0.237288,0.20603,0.077044,0.209175,0.180772,0.235493,0.322485,0.223022,0.267159,0.232258,0.606289,0.6575
12,11,0.194915,0.173008,0.058176,0.173129,0.150982,0.26853,0.307692,0.201439,0.217202,0.23871,0.586164,0.6479
12,12,0.20339,0.194544,0.069182,0.193337,0.147596,0.290131,0.304734,0.215378,0.209383,0.247312,0.562264,0.6425
12,13,0.211864,0.18234,0.072327,0.198798,0.144888,0.28759,0.331361,0.210881,0.189401,0.247312,0.543396,0.6276
12,14,0.186441,0.150754,0.059748,0.177499,0.108328,0.275307,0.269231,0.194245,0.156386,0.249462,0.510692,0.5998
12,15,0.177966,0.137114,0.058176,0.172583,0.101557,0.29352,0.257396,0.176709,0.141182,0.243011,0.449057,0.5296
12,16,0.186441,0.159368,0.080189,0.212452,0.122546,0.308767,0.295858,0.186601,0.18245,0.251613,0.411321,0.5083
12,17,0.237288,0.201723,0.105346,0.255052,0.170616,0.337145,0.37574,0.203687,0.248914,0.232258,0.449057,0.5125
12,18,0.338983,0.279971,0.185535,0.362643,0.238998,0.231681,0.440828,0.273381,0.356646,0.221505,0.455346,0.5035
12,19,0.338983,0.239052,0.168239,0.341344,0.229519,0.184668,0.440828,0.248201,0.335361,0.212903,0.4,0.4416
12,20,0.330508,0.237617,0.179245,0.353905,0.229519,0.187632,0.434911,0.231565,0.3245,0.210753,0.350943,0.3974
12,21,0.305085,0.175162,0.117925,0.272529,0.230196,0.238458,0.434911,0.179406,0.292354,0.208602,0.310692,0.3594
12,22,0.135593,0.082556,0.04717,0.149645,0.124577,0.354087,0.331361,0.104317,0.161164,0.197849,0.291824,0.334
12,23,0.084746,0.105528,0.055031,0.166029,0.113744,0.329521,0.301775,0.123651,0.169418,0.2,0.319497,0.3576
12,0,0.084746,0.109117,0.055031,0.167668,0.113067,0.34011,0.301775,0.122302,0.169418,0.193548,0.308176,0.3417
12,1,0.118644,0.122757,0.066038,0.186783,0.1652,0.314697,0.369822,0.133993,0.205474,0.178495,0.334591,0.3471
12,2,0.033898,0.031587,0.009434,0.048061,0.0413,0.520966,0.150888,0.066097,0.059079,0.16129,0.358491,0.3444
12,3,0.016949,0.035894,0.007862,0.039323,?,0.594663,?,0.066097,0.042137,0.16129,0.357233,0.3448
12,4,0.008475,0.035894,0.006289,0.029492,0.028436,0.585769,0.109467,0.067896,0.045178,0.154839,0.372327,0.3473
12,5,0.016949,0.049533,0.009434,0.049153,0.035206,0.539178,0.115385,0.082284,0.052997,0.141935,0.405031,0.3576
12,6,0.042373,0.103374,0.033019,0.117422,0.117806,0.365947,0.281065,0.11286,0.168115,0.133333,0.436478,0.3675
12,7,0.050847,0.112706,0.039308,0.134899,0.158429,0.366794,0.349112,0.114658,0.213293,0.146237,0.394969,0.3539
12,8,0.211864,0.320172,0.209119,0.390497,0.413676,0.194833,0.488166,0.301259,0.413553,0.150538,0.397484,0.3603
12,9,0.457627,0.38191,0.367925,0.549973,0.509817,0.10377,0.579882,0.405576,0.537793,0.180645,0.363522,0.3709
12,10,0.211864,0.218234,0.146226,0.311305,0.310088,0.207539,0.45858,0.211781,0.362294,0.2,0.343396,0.3778
12,11,0.118644,0.168701,0.097484,0.241944,0.188219,0.266836,0.363905,0.161421,0.251086,0.210753,0.342138,0.3889
12,12,0.135593,0.179469,0.103774,0.252321,0.216655,0.262601,0.393491,0.176259,0.245873,0.208602,0.34717,0.3908
12,13,0.177966,0.216798,0.150943,0.317859,0.234936,0.22787,0.402367,0.220324,0.291486,0.227957,0.308176,0.379
12,14,0.169492,0.178751,0.121069,0.277444,0.199729,0.253706,0.384615,0.172662,0.236751,0.223656,0.315723,0.3813
12,15,0.177966,0.187365,0.119497,0.274713,0.237644,0.25413,0.414201,0.178058,0.266725,0.232258,0.318239,0.3946
12,16,0.186441,0.223977,0.133648,0.295467,0.212593,0.244388,0.399408,0.198741,0.293658,0.230108,0.333333,0.4043
12,17,0.20339,0.249103,0.166667,0.339705,0.234259,0.21601,0.423077,0.226169,0.342311,0.210753,0.369811,0.4137
12,18,0.254237,0.311558,0.261006,0.447297,0.299932,0.15629,0.485207,0.305306,0.447003,0.204301,0.388679,0.4195
12,19,0.29661,0.311558,0.242138,0.426543,0.308057,0.162219,0.482249,0.278777,0.461338,0.189247,0.391195,0.4025
12,20,0.322034,0.379038,0.286164,0.472419,0.348003,0.143583,0.511834,0.340378,0.502172,0.180645,0.408805,0.4047
12,21,0.330508,0.341709,0.215409,0.397051,0.387949,0.173655,0.54142,0.270234,0.47828,0.176344,0.420126,0.4106
12,22,0.186441,0.276382,0.144654,0.310759,0.30264,0.216434,0.485207,0.213129,0.424414,0.167742,0.446541,0.4186
12,23,0.118644,0.201005,0.089623,0.230475,0.194313,0.272342,0.408284,0.165018,0.341442,0.165591,0.430189,0.4037
12,0,0.118644,0.218952,0.102201,0.248498,0.180095,0.265142,0.387574,0.173561,0.327976,0.165591,0.418868,0.3937
12,1,0.177966,0.244078,0.117925,0.273075,0.230873,0.250318,0.420118,0.178957,0.344049,0.16129,0.412579,0.3856
12,2,0.101695,0.183058,0.077044,0.206445,0.148951,0.307497,0.366864,0.144335,0.28106,0.154839,0.416352,0.3806
12,3,0.067797,0.133525,0.044025,0.14473,?,0.344346,?,0.118255,0.234144,0.150538,0.431447,0.3852
12,4,?,0.092606,0.018868,0.077553,0.057549,0.452774,0.207101,0.098471,0.158123,0.150538,0.447799,0.3967
12,5,0.033898,0.118449,0.022013,0.086292,0.058903,0.418043,0.201183,0.10027,0.17159,0.152688,0.461635,0.4099
12,6,0.033898,0.12491,0.025157,0.098307,0.068382,0.401525,0.213018,0.115108,0.198523,0.141935,0.500629,0.4209
12,7,0.067797,0.204594,0.058176,0.173676,0.170616,0.263448,0.360947,0.145683,0.310599,0.137634,0.535849,0.4418
12,8,0.161017,0.302943,0.136792,0.29929,0.324306,0.194833,0.443787,0.226169,0.386186,0.137634,0.550943,0.4495
12,9,0.262712,0.351759,0.194969,0.37302,0.430603,0.152054,0.508876,0.269784,0.450478,0.144086,0.552201,0.4605
12,10,0.186441,0.259871,0.13522,0.296559,0.331754,0.198645,0.470414,0.208633,0.373154,0.208602,0.412579,0.4464
12,11,0.144068,0.226131,0.116352,0.269798,0.278267,0.219822,0.349112,0.18795,0.316247,0.24086,0.357233,0.4391
12,12,0.169492,0.233309,0.127358,0.287275,0.245091,0.213892,0.322485,0.207284,0.292354,0.255914,0.314465,0.4212
12,13,0.152542,0.230438,0.132075,0.293282,0.201083,0.215587,0.372781,0.197842,0.287142,0.262366,0.29434,0.4094
12,14,0.194915,0.20962,0.125786,0.283452,0.230196,0.238035,0.387574,0.18795,0.282798,0.251613,0.284277,0.3858
12,15,0.169492,0.18234,0.103774,0.251229,0.207854,0.313003,0.352071,0.160072,0.230235,0.251613,0.265409,0.3658
12,16,0.228814,0.235463,0.139937,0.303113,0.247123,0.233799,0.428994,0.196942,0.307124,0.247312,0.256604,0.3545
12,17,0.271186,0.27351,0.176101,0.350628,0.240352,0.191444,0.39645,0.21268,0.407906,0.215054,0.293082,0.3516
12,18,0.237288,0.251974,0.154088,0.321682,0.232227,0.204998,0.446746,0.194694,0.377498,0.187097,0.338365,0.3575
12,19,0.322034,0.32089,0.212264,0.39432,0.32566,0.16349,0.52071,0.240558,0.457428,0.178495,0.343396,0.3519
12,20,0.338983,0.345298,0.240566,0.424904,0.323629,0.148242,0.508876,0.27518,0.486099,0.167742,0.359748,0.3528
12,21,0.271186,0.333094,0.177673,0.353359,0.287745,0.181703,0.485207,0.216727,0.456125,0.150538,0.396226,0.3621
12,22,0.271186,0.340273,0.174528,0.349536,0.339878,0.17069,0.494083,0.225719,0.492181,0.144086,0.451572,0.3925
12,23,0.152542,0.221823,0.08805,0.22556,0.166554,0.251165,0.384615,0.139388,0.374891,0.137634,0.436478,0.3728
12,0,0.161017,0.234027,0.083333,0.219552,0.161814,0.251588,0.369822,0.149281,0.37576,0.152688,0.438994,0.3939
12,1,0.152542,0.218952,0.084906,0.222283,0.140826,0.253706,0.328402,0.155126,0.354909,0.133333,0.467925,0.3896
12,2,0.169492,0.231156,0.080189,0.212998,0.196344,0.240152,0.372781,0.163219,0.366203,0.105376,0.544654,0.4021
12,3,0.135593,0.195262,0.056604,0.169306,?,0.268107,?,0.148831,0.329279,0.090323,0.592453,0.4134
12,4,0.101695,0.162958,0.04717,0.149645,0.085985,0.280813,0.245562,0.142086,0.307993,0.073118,0.656604,0.4235
12,5,0.084746,0.114142,0.023585,0.093392,0.070413,0.374418,0.221893,0.115108,0.244136,0.126882,0.518239,0.4154
12,6,0.09322,0.162958,0.037736,0.131076,0.083277,0.327827,0.224852,0.133094,0.264987,0.101075,0.578616,0.4177
12,7,0.144068,0.225413,0.081761,0.216275,0.179418,0.252012,0.33432,0.183903,0.331017,0.066667,0.656604,0.4159
12,8,0.29661,0.393396,0.209119,0.389405,0.366283,0.146548,0.494083,0.276529,0.475239,0.070968,0.655346,0.4208
12,9,0.305085,0.385499,0.234277,0.417804,0.334462,0.139348,0.508876,0.281924,0.507385,0.088172,0.615094,0.4218
12,10,0.279661,0.350323,0.199686,0.378482,0.331077,0.153748,0.5,0.255845,0.510426,0.133333,0.50566,0.4138
12,11,0.330508,0.404882,0.248428,0.433643,0.450237,0.126218,0.523669,0.301259,0.592528,0.182796,0.418868,0.416
12,12,0.313559,0.417085,0.248428,0.434189,0.46784,0.126641,0.565089,0.292716,0.611208,0.212903,0.366038,0.4133
12,13,0.338983,0.430725,0.254717,0.43965,0.477319,0.1169,0.615385,0.308453,0.63901,0.236559,0.338365,0.4172
12,14,0.40678,0.494616,0.290881,0.476789,0.524712,0.10377,0.656805,0.345773,0.698089,0.255914,0.320755,0.4259
12,15,0.271186,0.400574,0.199686,0.38012,0.345295,0.139771,0.511834,0.277428,0.545178,0.277419,0.299371,0.4331
12,16,0.355932,0.472362,0.279874,0.466958,0.396073,0.102922,0.517751,0.348022,0.616421,0.283871,0.306918,0.4504
12,17,0.550847,0.661163,0.454403,0.625341,0.583615,0.056332,0.609467,0.499101,0.792789,0.243011,0.403774,0.4888
12,18,0.711864,0.705671,0.518868,0.676679,0.735951,0.041931,0.724852,0.542266,0.876195,0.212903,0.461635,0.4936
12,19,0.728814,0.758794,0.566038,0.713271,0.723087,0.033884,0.710059,0.570594,0.981321,0.193548,0.516981,0.51
12,20,0.762712,0.75664,0.569182,0.71491,0.824645,0.033884,0.739645,0.575989,0.953084,0.174194,0.6,0.5419
12,21,0.601695,0.658291,0.41195,0.589295,0.72715,0.063532,0.668639,0.459982,0.851434,0.176344,0.612579,0.5575
12,22,0.415254,0.569993,0.322327,0.508465,0.557211,0.082592,0.573964,0.376799,0.794961,0.174194,0.598742,0.5421
12,23,0.347458,0.523331,0.265723,0.45112,0.499661,0.096146,0.556213,0.329137,0.790617,0.172043,0.572327,0.5201
12,0,0.381356,0.549174,0.268868,0.454943,0.512525,0.093604,0.547337,0.336781,0.798436,0.169892,0.583648,0.5244
12,1,0.322034,0.506102,0.227987,0.411797,0.411645,0.10377,0.508876,0.307104,0.779757,0.150538,0.626415,0.5248
12,2,0.279661,0.458004,0.188679,0.365374,0.313473,0.119864,0.461538,0.275629,0.758471,0.150538,0.618868,0.517
12,3,0.245763,0.442211,0.163522,0.335336,?,0.128335,?,0.264838,0.75543,0.141935,0.649057,0.5232
12,4,0.194915,0.396985,0.13522,0.298198,0.193636,0.144854,0.384615,0.238759,0.706342,0.131183,0.677987,0.5259
12,5,0.20339,0.387653,0.136792,0.29929,0.168585,0.146972,0.352071,0.243705,0.68245,0.133333,0.690566,0.537
12,6,0.288136,0.372577,0.127358,0.287275,0.23629,0.15629,0.39645,0.23741,0.633797,0.144086,0.662893,0.537
12,7,0.322034,0.403446,0.147799,0.314036,0.255247,0.145701,0.402367,0.257644,0.625977,0.154839,0.65283,0.5499
12,8,0.398305,0.503948,0.227987,0.411251,0.363575,0.107158,0.434911,0.336331,0.690269,0.163441,0.655346,0.5657
12,9,0.508475,0.582197,0.319182,0.504642,0.476642,0.074121,0.482249,0.419065,0.81755,0.172043,0.645283,0.5719
12,10,0.550847,0.585068,0.294025,0.480612,0.506432,0.079627,0.497041,0.391187,0.808427,0.184946,0.63522,0.589
12,11,0.542373,0.575018,0.294025,0.480612,0.504401,0.080051,0.482249,0.394335,0.760209,0.195699,0.621384,0.5986
12,12,0.5,0.5542,0.289308,0.475696,0.452268,0.085557,0.488166,0.384442,0.751086,0.212903,0.587421,0.6018
12,13,0.576271,0.656138,0.388365,0.569088,0.521327,0.060568,0.576923,0.482464,0.816681,0.251613,0.543396,0.6349
12,14,0.661017,0.653984,0.358491,0.54178,0.534868,0.063109,0.636095,0.455036,0.82146,0.266667,0.527044,0.6503
